author_id,paper_id,year,label
8749,2869,2018,2
8750,2870,2016,9
8751,2870,2016,9
396,2870,2016,9
8752,2871,2017,5
8753,2871,2017,5
8754,2871,2017,5
8755,2871,2017,5
8756,2871,2017,5
8757,2871,2017,5
8758,2871,2017,5
8759,2872,2019,3
8760,2872,2019,3
6339,2872,2019,3
8761,2872,2019,3
8762,2873,2018,8
8763,2873,2018,8
8764,2873,2018,8
8765,2873,2018,8
8766,2873,2018,8
533,2873,2018,8
8767,2874,2019,3
8768,2874,2019,3
8769,2874,2019,3
745,2874,2019,3
8770,2875,2019,2
3605,2875,2019,2
434,2875,2019,2
3607,2875,2019,2
7682,2875,2019,2
8771,2876,2018,3
4143,2876,2018,3
8772,2876,2018,3
8773,2876,2018,3
8774,2876,2018,3
8775,2877,2018,7
3072,2877,2018,7
8776,2877,2018,7
8777,2877,2018,7
8778,2877,2018,7
8779,2877,2018,7
754,2878,2019,9
8780,2878,2019,9
5728,2878,2019,9
759,2878,2019,9
8781,2878,2019,9
8782,2878,2019,9
3423,2879,2018,5
3318,2879,2018,5
8783,2879,2018,5
3427,2879,2018,5
7712,2879,2018,5
8784,2880,2018,5
8785,2880,2018,5
8786,2880,2018,5
8787,2880,2018,5
2678,2880,2018,5
8788,2880,2018,5
8789,2880,2018,5
8790,2880,2018,5
8791,2881,2017,5
8792,2881,2017,5
3115,2881,2017,5
2757,2882,2018,5
8793,2882,2018,5
42,2882,2018,5
2759,2882,2018,5
8794,2883,2017,5
8795,2883,2017,5
8796,2883,2017,5
8797,2884,2017,5
8798,2884,2017,5
8799,2885,2017,6
8800,2885,2017,6
8801,2885,2017,6
3957,2885,2017,6
5294,2885,2017,6
7442,2886,2018,8
5416,2886,2018,8
1199,2886,2018,8
5417,2886,2018,8
5841,2886,2018,8
8802,2887,2018,6
8803,2887,2018,6
8804,2887,2018,6
8805,2887,2018,6
8806,2888,2018,0
7162,2888,2018,0
8807,2888,2018,0
68,2889,2018,6
8808,2889,2018,6
8809,2889,2018,6
8810,2889,2018,6
788,2889,2018,6
8811,2890,2019,2
8812,2890,2019,2
8813,2891,2017,5
8814,2891,2017,5
8815,2892,2016,9
1616,2893,2019,2
8816,2893,2019,2
1618,2893,2019,2
5098,2893,2019,2
708,2893,2019,2
8817,2894,2019,2
8818,2894,2019,2
8819,2894,2019,2
4721,2894,2019,2
4722,2894,2019,2
4723,2894,2019,2
8820,2894,2019,2
8821,2895,2016,9
8822,2895,2016,9
6092,2895,2016,9
6504,2896,2019,3
2242,2896,2019,3
2243,2896,2019,3
8823,2897,2019,2
8824,2897,2019,2
8825,2897,2019,2
8826,2897,2019,2
8827,2898,2019,8
8828,2898,2019,8
8829,2898,2019,8
8830,2898,2019,8
8831,2898,2019,8
8832,2898,2019,8
5140,2898,2019,8
8833,2898,2019,8
8834,2898,2019,8
8835,2898,2019,8
8836,2898,2019,8
8837,2899,2019,3
8838,2899,2019,3
8839,2899,2019,3
1460,2900,2018,3
1461,2900,2018,3
8840,2901,2017,1
8841,2901,2017,1
8842,2902,2018,6
121,2902,2018,6
8843,2902,2018,6
555,2903,2016,5
7884,2903,2016,5
8844,2903,2016,5
8845,2903,2016,5
1433,2903,2016,5
2730,2904,2018,3
2729,2904,2018,3
1451,2904,2018,3
5562,2905,2018,8
1928,2905,2018,8
1590,2905,2018,8
8846,2906,2018,8
8847,2906,2018,8
2216,2906,2018,8
8848,2907,2019,5
1854,2907,2019,5
1855,2907,2019,5
8849,2908,2017,5
1873,2908,2017,5
1876,2908,2017,5
8850,2909,2017,9
3922,2909,2017,9
3923,2909,2017,9
8851,2910,2016,7
8852,2910,2016,7
8853,2910,2016,7
8854,2911,2019,2
8855,2911,2019,2
3458,2912,2016,5
8856,2913,2017,9
8857,2913,2017,9
8858,2913,2017,9
8859,2914,2018,5
8860,2914,2018,5
8861,2914,2018,5
8862,2914,2018,5
8863,2915,2017,2
7092,2915,2017,2
8864,2915,2017,2
8865,2915,2017,2
8866,2916,2019,5
8867,2916,2019,5
8868,2916,2019,5
8869,2917,2017,8
8870,2917,2017,8
8296,2917,2017,8
8871,2917,2017,8
8872,2918,2018,3
8873,2918,2018,3
198,2918,2018,3
8874,2919,2018,3
5047,2919,2018,3
8875,2920,2018,2
8876,2921,2019,5
6069,2921,2019,5
1952,2922,2018,8
8877,2922,2018,8
5584,2922,2018,8
1954,2922,2018,8
1955,2922,2018,8
8595,2923,2017,8
8878,2923,2017,8
8879,2923,2017,8
8880,2923,2017,8
8597,2923,2017,8
404,2923,2017,8
8881,2924,2019,2
8882,2924,2019,2
8883,2924,2019,2
3056,2924,2019,2
8884,2925,2019,9
165,2925,2019,9
5627,2925,2019,9
8885,2926,2018,3
2869,2926,2018,3
2,2926,2018,3
8886,2927,2018,5
2602,2927,2018,5
5098,2927,2018,5
8887,2927,2018,5
2604,2927,2018,5
8888,2927,2018,5
8889,2927,2018,5
1016,2928,2019,2
8890,2928,2019,2
8891,2928,2019,2
6007,2928,2019,2
8892,2929,2019,9
8893,2929,2019,9
8894,2930,2018,8
8895,2930,2018,8
8896,2930,2018,8
8897,2930,2018,8
8898,2930,2018,8
8899,2931,2018,5
8900,2932,2018,5
8901,2932,2018,5
8902,2932,2018,5
8903,2933,2018,5
2460,2933,2018,5
8904,2933,2018,5
5280,2933,2018,5
3864,2934,2017,2
8905,2934,2017,2
8906,2934,2017,2
8907,2935,2017,3
8908,2935,2017,3
8909,2936,2019,8
2190,2937,2019,3
1392,2937,2019,3
8910,2937,2019,3
8911,2938,2018,6
8912,2938,2018,6
8913,2938,2018,6
5435,2938,2018,6
8914,2939,2019,5
8915,2939,2019,5
8916,2939,2019,5
8917,2939,2019,5
2649,2939,2019,5
8918,2940,2016,9
4555,2940,2016,9
8149,2940,2016,9
8148,2940,2016,9
8919,2940,2016,9
8920,2940,2016,9
8921,2940,2016,9
8922,2941,2018,8
8923,2941,2018,8
8924,2941,2018,8
332,2941,2018,8
3208,2942,2018,2
3207,2942,2018,2
3206,2942,2018,2
3209,2942,2018,2
3210,2942,2018,2
3211,2942,2018,2
3212,2942,2018,2
8925,2943,2016,8
8926,2943,2016,8
8927,2943,2016,8
8928,2943,2016,8
8929,2943,2016,8
5417,2943,2016,8
2362,2943,2016,8
1452,2943,2016,8
380,2943,2016,8
8930,2944,2018,2
8931,2944,2018,2
7667,2944,2018,2
7031,2945,2018,9
2716,2945,2018,9
7033,2945,2018,9
361,2945,2018,9
6752,2945,2018,9
7034,2945,2018,9
8932,2945,2018,9
8933,2945,2018,9
8934,2946,2017,1
8935,2946,2017,1
8936,2946,2017,1
8937,2946,2017,1
8938,2946,2017,1
8939,2946,2017,1
8940,2947,2019,5
8941,2947,2019,5
2176,2947,2019,5
8942,2948,2018,3
8943,2948,2018,3
8944,2949,2016,5
3440,2949,2016,5
8945,2949,2016,5
8946,2950,2017,8
8947,2950,2017,8
1541,2951,2019,9
8948,2951,2019,9
8949,2952,2018,8
5396,2952,2018,8
61,2953,2018,9
8950,2953,2018,9
8951,2953,2018,9
8952,2954,2019,5
5718,2954,2019,5
5719,2954,2019,5
5716,2954,2019,5
5717,2954,2019,5
1992,2954,2019,5
5968,2954,2019,5
5650,2955,2016,5
5651,2955,2016,5
5652,2955,2016,5
8953,2956,2018,3
8954,2956,2018,3
8955,2956,2018,3
8956,2956,2018,3
8957,2957,2018,1
8958,2957,2018,1
8959,2957,2018,1
2102,2957,2018,1
8960,2957,2018,1
8961,2957,2018,1
8962,2958,2017,5
8689,2958,2017,5
8690,2958,2017,5
8688,2958,2017,5
8963,2958,2017,5
8964,2959,2018,7
8965,2959,2018,7
5749,2959,2018,7
589,2960,2019,5
220,2960,2019,5
590,2960,2019,5
5345,2960,2019,5
3452,2960,2019,5
8966,2960,2019,5
3267,2960,2019,5
3269,2960,2019,5
8967,2961,2017,3
8968,2961,2017,3
8969,2962,2019,5
8812,2962,2019,5
8970,2962,2019,5
4936,2963,2019,5
8971,2963,2019,5
4937,2963,2019,5
8972,2964,2016,2
8973,2964,2016,2
3402,2965,2016,3
8974,2965,2016,3
2346,2965,2016,3
8975,2966,2019,3
8976,2967,2019,2
8977,2967,2019,2
8978,2967,2019,2
8979,2967,2019,2
5097,2967,2019,2
8980,2968,2019,5
8981,2968,2019,5
8982,2969,2018,3
8983,2969,2018,3
3992,2969,2018,3
8984,2970,2018,6
7063,2970,2018,6
4870,2970,2018,6
5533,2970,2018,6
8985,2970,2018,6
5530,2970,2018,6
8986,2971,2017,5
8987,2971,2017,5
8988,2972,2019,2
8989,2972,2019,2
8459,2972,2019,2
7919,2972,2019,2
8990,2972,2019,2
8991,2973,2019,5
7184,2973,2019,5
8992,2973,2019,5
3838,2973,2019,5
8993,2973,2019,5
8994,2973,2019,5
8995,2974,2017,5
8996,2974,2017,5
8997,2975,2016,2
3318,2975,2016,2
3427,2975,2016,2
8998,2976,2019,6
8999,2977,2018,0
9000,2978,2019,5
9001,2978,2019,5
9002,2979,2016,5
9003,2979,2016,5
9004,2979,2016,5
9005,2979,2016,5
9006,2979,2016,5
2357,2980,2018,8
9007,2980,2018,8
9008,2981,2018,3
9009,2981,2018,3
409,2981,2018,3
9010,2981,2018,3
9011,2982,2018,5
9012,2982,2018,5
9013,2983,2019,5
9014,2983,2019,5
3538,2983,2019,5
9015,2983,2019,5
8991,2983,2019,5
9016,2983,2019,5
7184,2983,2019,5
3838,2983,2019,5
9017,2984,2019,7
9018,2984,2019,7
9019,2984,2019,7
9020,2984,2019,7
9021,2984,2019,7
9022,2985,2019,2
9023,2985,2019,2
9024,2985,2019,2
9025,2985,2019,2
9026,2985,2019,2
7953,2986,2017,6
7954,2986,2017,6
1069,2986,2017,6
9027,2987,2019,5
9028,2987,2019,5
9029,2988,2019,7
3418,2988,2019,7
9030,2988,2019,7
9031,2988,2019,7
1822,2988,2019,7
7485,2989,2017,5
7486,2989,2017,5
1623,2989,2017,5
457,2990,2016,5
7808,2990,2016,5
2744,2990,2016,5
7807,2990,2016,5
6953,2991,2018,3
6955,2991,2018,3
7850,2991,2018,3
9032,2991,2018,3
1857,2991,2018,3
1379,2991,2018,3
2355,2991,2018,3
1516,2991,2018,3
6954,2991,2018,3
9033,2992,2019,9
3512,2992,2019,9
9034,2992,2019,9
9035,2993,2018,8
9036,2993,2018,8
9037,2994,2019,5
8683,2994,2019,5
1082,2994,2019,5
1078,2994,2019,5
9038,2994,2019,5
9039,2995,2019,5
9040,2995,2019,5
9041,2995,2019,5
1129,2995,2019,5
9042,2995,2019,5
9043,2996,2019,2
2524,2996,2019,2
2524,2996,2019,2
417,2996,2019,2
9044,2996,2019,2
9045,2996,2019,2
693,2996,2019,2
9046,2997,2018,8
9047,2997,2018,8
6703,2997,2018,8
5028,2997,2018,8
777,2997,2018,8
9048,2998,2017,5
9049,2998,2017,5
174,2999,2018,8
175,2999,2018,8
176,2999,2018,8
9050,2999,2018,8
8510,2999,2018,8
9051,2999,2018,8
8553,2999,2018,8
177,2999,2018,8
9052,3000,2019,5
9053,3000,2019,5
9054,3000,2019,5
4506,3000,2019,5
6659,3001,2017,2
9055,3001,2017,2
6660,3001,2017,2
9056,3001,2017,2
9057,3001,2017,2
4383,3002,2017,1
9058,3002,2017,1
9059,3002,2017,1
9060,3003,2016,7
9061,3003,2016,7
9062,3003,2016,7
4010,3003,2016,7
9063,3004,2019,2
9064,3005,2019,7
536,3005,2019,7
9065,3005,2019,7
9066,3005,2019,7
9067,3005,2019,7
537,3005,2019,7
9068,3006,2018,0
4242,3006,2018,0
9069,3006,2018,0
9070,3006,2018,0
9071,3007,2017,1
9072,3007,2017,1
1320,3007,2017,1
9073,3008,2016,5
9074,3008,2016,5
9075,3008,2016,5
9076,3008,2016,5
9077,3008,2016,5
8104,3009,2017,5
6872,3009,2017,5
9078,3010,2018,3
9079,3010,2018,3
9080,3010,2018,3
9081,3011,2016,5
9082,3011,2016,5
5985,3011,2016,5
9083,3011,2016,5
9084,3011,2016,5
9085,3011,2016,5
9086,3012,2016,0
9087,3012,2016,0
9088,3012,2016,0
3739,3012,2016,0
9089,3013,2018,5
8658,3013,2018,5
9090,3014,2016,1
9091,3014,2016,1
9092,3014,2016,1
9093,3014,2016,1
9094,3014,2016,1
9095,3014,2016,1
9096,3014,2016,1
9097,3014,2016,1
9098,3015,2017,2
8473,3015,2017,2
8475,3015,2017,2
9099,3016,2017,2
9100,3016,2017,2
9101,3016,2017,2
9102,3016,2017,2
9103,3016,2017,2
428,3017,2016,6
9104,3018,2018,7
2499,3018,2018,7
3056,3018,2018,7
9105,3018,2018,7
2059,3019,2017,3
9106,3019,2017,3
1016,3020,2019,2
8890,3020,2019,2
8891,3020,2019,2
6007,3020,2019,2
3728,3021,2016,0
9107,3021,2016,0
9108,3021,2016,0
3729,3021,2016,0
1138,3021,2016,0
9109,3022,2017,5
9110,3022,2017,5
9111,3022,2017,5
9112,3022,2017,5
4849,3022,2017,5
1818,3022,2017,5
8734,3022,2017,5
4617,3023,2016,3
4618,3023,2016,3
4619,3023,2016,3
9113,3024,2019,6
4422,3024,2019,6
9114,3024,2019,6
106,3024,2019,6
698,3024,2019,6
9115,3024,2019,6
2202,3025,2016,2
9116,3025,2016,2
9117,3025,2016,2
9118,3026,2019,5
9119,3026,2019,5
7718,3027,2019,2
2164,3027,2019,2
2167,3027,2019,2
9120,3027,2019,2
9121,3028,2016,5
398,3028,2016,5
2153,3028,2016,5
2154,3028,2016,5
1692,3028,2016,5
9122,3029,2019,8
9123,3029,2019,8
9124,3029,2019,8
9125,3029,2019,8
9126,3029,2019,8
9127,3030,2017,2
9128,3031,2019,5
9129,3031,2019,5
4282,3031,2019,5
4280,3031,2019,5
9130,3032,2019,5
9131,3032,2019,5
9132,3033,2019,2
9133,3033,2019,2
4171,3033,2019,2
5495,3033,2019,2
1316,3033,2019,2
5505,3033,2019,2
9134,3033,2019,2
9135,3034,2018,5
9136,3034,2018,5
9137,3035,2018,5
9138,3035,2018,5
9139,3035,2018,5
9140,3035,2018,5
9141,3036,2017,2
9142,3036,2017,2
9143,3036,2017,2
9144,3036,2017,2
9145,3036,2017,2
1176,3037,2017,3
9146,3037,2017,3
2647,3037,2017,3
7894,3037,2017,3
9147,3038,2016,7
6503,3038,2016,7
9148,3039,2019,9
7134,3039,2019,9
9149,3039,2019,9
9150,3039,2019,9
1854,3040,2016,5
9151,3040,2016,5
1855,3040,2016,5
3328,3041,2016,5
9152,3042,2018,2
8336,3042,2018,2
5718,3042,2018,2
3387,3042,2018,2
8338,3042,2018,2
1424,3042,2018,2
9153,3043,2018,6
9154,3044,2017,2
9155,3044,2017,2
9156,3044,2017,2
9157,3044,2017,2
9158,3044,2017,2
9159,3045,2018,5
9160,3046,2019,3
4171,3046,2019,3
9161,3046,2019,3
9162,3046,2019,3
9163,3046,2019,3
9164,3046,2019,3
9165,3046,2019,3
9166,3047,2016,3
5426,3047,2016,3
9167,3047,2016,3
5425,3047,2016,3
5427,3047,2016,3
1051,3047,2016,3
875,3048,2018,3
876,3048,2018,3
877,3048,2018,3
878,3048,2018,3
879,3048,2018,3
880,3048,2018,3
3786,3049,2018,5
3787,3049,2018,5
3788,3049,2018,5
2259,3050,2018,8
306,3050,2018,8
2260,3050,2018,8
7085,3050,2018,8
305,3050,2018,8
307,3050,2018,8
9168,3050,2018,8
6262,3050,2018,8
9169,3050,2018,8
5444,3050,2018,8
9170,3051,2017,8
9171,3052,2016,5
2291,3052,2016,5
9172,3052,2016,5
9173,3053,2019,3
9174,3053,2019,3
9175,3054,2019,5
2505,3054,2019,5
9176,3055,2016,5
9177,3055,2016,5
9178,3055,2016,5
9179,3056,2016,5
1688,3056,2016,5
1689,3056,2016,5
9180,3056,2016,5
1692,3056,2016,5
14,3057,2016,5
9181,3057,2016,5
2744,3057,2016,5
12,3057,2016,5
17,3057,2016,5
3588,3058,2016,1
9182,3058,2016,1
527,3059,2018,5
9183,3059,2018,5
8495,3059,2018,5
3064,3059,2018,5
9184,3059,2018,5
2687,3059,2018,5
9185,3060,2018,1
9186,3060,2018,1
9187,3060,2018,1
9188,3060,2018,1
1158,3060,2018,1
9189,3061,2018,5
9190,3061,2018,5
9191,3061,2018,5
9192,3061,2018,5
9193,3061,2018,5
9194,3061,2018,5
9195,3061,2018,5
9196,3062,2016,3
9197,3062,2016,3
5904,3062,2016,3
9198,3062,2016,3
1810,3062,2016,3
9199,3063,2018,2
9200,3063,2018,2
9201,3063,2018,2
9202,3064,2018,2
9203,3064,2018,2
1805,3064,2018,2
9204,3064,2018,2
4843,3064,2018,2
9205,3065,2016,7
9206,3065,2016,7
3987,3065,2016,7
9207,3065,2016,7
9208,3066,2016,3
6983,3066,2016,3
9209,3066,2016,3
6984,3066,2016,3
9210,3066,2016,3
9211,3067,2016,6
9212,3067,2016,6
9213,3068,2019,7
9214,3068,2019,7
8178,3068,2019,7
9215,3068,2019,7
9216,3068,2019,7
9217,3069,2019,0
9218,3069,2019,0
9219,3069,2019,0
3394,3069,2019,0
1069,3069,2019,0
2259,3070,2018,8
306,3070,2018,8
2260,3070,2018,8
7085,3070,2018,8
305,3070,2018,8
307,3070,2018,8
9168,3070,2018,8
6262,3070,2018,8
9169,3070,2018,8
5444,3070,2018,8
9220,3071,2018,5
9221,3071,2018,5
3262,3071,2018,5
9222,3072,2018,5
1200,3072,2018,5
5158,3072,2018,5
9223,3073,2016,6
3957,3073,2016,6
6040,3074,2016,9
6041,3074,2016,9
6042,3074,2016,9
4437,3074,2016,9
164,3074,2016,9
9224,3074,2016,9
5565,3075,2019,6
960,3075,2019,6
9225,3075,2019,6
1377,3075,2019,6
9226,3075,2019,6
9227,3076,2017,9
9228,3076,2017,9
4444,3076,2017,9
9229,3077,2019,1
5768,3077,2019,1
5769,3077,2019,1
2291,3078,2016,5
9230,3078,2016,5
9231,3079,2018,2
9232,3079,2018,2
7582,3080,2018,5
7583,3080,2018,5
7584,3080,2018,5
9233,3081,2018,5
9234,3081,2018,5
9235,3081,2018,5
6346,3082,2018,5
7760,3082,2018,5
7759,3082,2018,5
9236,3083,2016,6
9237,3083,2016,6
563,3083,2016,6
9238,3083,2016,6
7004,3083,2016,6
9239,3084,2019,3
9240,3084,2019,3
9241,3085,2019,3
1301,3085,2019,3
9242,3086,2018,6
3957,3086,2018,6
9243,3086,2018,6
9244,3087,2018,5
9245,3087,2018,5
9246,3087,2018,5
9247,3087,2018,5
9248,3088,2019,1
9249,3088,2019,1
9250,3088,2019,1
9251,3088,2019,1
9252,3088,2019,1
3244,3088,2019,1
9253,3089,2018,7
9254,3089,2018,7
2317,3089,2018,7
9255,3090,2019,8
9256,3090,2019,8
9257,3090,2019,8
9258,3091,2016,0
5429,3091,2016,0
3417,3091,2016,0
1989,3092,2019,8
1565,3092,2019,8
9259,3092,2019,8
1566,3092,2019,8
9260,3093,2018,5
9261,3093,2018,5
2474,3093,2018,5
998,3093,2018,5
9262,3093,2018,5
9263,3093,2018,5
9264,3094,2019,3
9265,3094,2019,3
9266,3095,2018,0
9267,3095,2018,0
9268,3095,2018,0
9269,3095,2018,0
9270,3096,2018,5
9271,3096,2018,5
9272,3096,2018,5
9273,3097,2018,3
6301,3097,2018,3
9274,3097,2018,3
78,3097,2018,3
357,3097,2018,3
9275,3098,2017,5
9191,3098,2017,5
9276,3099,2018,8
9277,3099,2018,8
9278,3099,2018,8
4583,3100,2017,6
9279,3100,2017,6
9280,3100,2017,6
9281,3100,2017,6
4588,3100,2017,6
9282,3101,2018,3
7320,3101,2018,3
9283,3101,2018,3
5083,3101,2018,3
9284,3101,2018,3
9285,3102,2018,2
9286,3102,2018,2
9287,3102,2018,2
9288,3102,2018,2
9289,3102,2018,2
9290,3102,2018,2
9291,3103,2019,5
9292,3103,2019,5
7231,3103,2019,5
9293,3104,2019,3
9294,3104,2019,3
9295,3104,2019,3
9296,3104,2019,3
5385,3104,2019,3
9297,3105,2017,5
9298,3105,2017,5
9299,3105,2017,5
9300,3106,2017,2
3072,3106,2017,2
9301,3106,2017,2
9302,3107,2019,8
9303,3107,2019,8
9304,3107,2019,8
9305,3107,2019,8
9306,3107,2019,8
9307,3107,2019,8
9308,3107,2019,8
9309,3107,2019,8
9310,3107,2019,8
9311,3108,2017,5
9312,3108,2017,5
9313,3108,2017,5
9314,3108,2017,5
9315,3109,2018,3
8104,3109,2018,3
2587,3109,2018,3
6872,3109,2018,3
9316,3110,2018,7
9317,3110,2018,7
9318,3110,2018,7
9319,3110,2018,7
9320,3110,2018,7
9321,3111,2018,3
9322,3111,2018,3
4181,3111,2018,3
1699,3111,2018,3
1698,3111,2018,3
6040,3112,2016,9
6041,3112,2016,9
6042,3112,2016,9
4437,3112,2016,9
1168,3112,2016,9
6043,3112,2016,9
1716,3113,2016,3
5866,3113,2016,3
5865,3113,2016,3
9323,3113,2016,3
767,3113,2016,3
9324,3113,2016,3
768,3113,2016,3
769,3113,2016,3
9325,3114,2019,3
1091,3114,2019,3
9326,3114,2019,3
9327,3115,2018,2
9328,3115,2018,2
9329,3115,2018,2
9330,3115,2018,2
9331,3115,2018,2
9332,3116,2016,7
9333,3116,2016,7
9334,3116,2016,7
9335,3116,2016,7
58,3116,2016,7
1971,3116,2016,7
9336,3116,2016,7
9337,3117,2019,8
9338,3117,2019,8
9339,3118,2018,2
9340,3118,2018,2
9341,3118,2018,2
9341,3118,2018,2
9342,3118,2018,2
9343,3119,2016,5
9344,3119,2016,5
9345,3120,2018,2
9345,3120,2018,2
9346,3120,2018,2
9347,3120,2018,2
9348,3121,2017,6
252,3121,2017,6
9349,3121,2017,6
9350,3121,2017,6
9351,3122,2018,2
9352,3122,2018,2
2614,3122,2018,2
9353,3123,2019,5
6445,3123,2019,5
9354,3124,2019,3
9355,3124,2019,3
9356,3124,2019,3
9357,3124,2019,3
9358,3125,2019,6
9359,3125,2019,6
8734,3125,2019,6
9360,3126,2019,9
9361,3126,2019,9
9362,3126,2019,9
9363,3126,2019,9
6561,3127,2019,5
9364,3127,2019,5
7508,3127,2019,5
9365,3127,2019,5
705,3127,2019,5
2705,3128,2016,2
2709,3128,2016,2
9366,3129,2017,3
9367,3129,2017,3
9368,3129,2017,3
9369,3129,2017,3
4345,3130,2017,1
9370,3130,2017,1
4346,3130,2017,1
4741,3131,2018,6
8192,3131,2018,6
4451,3131,2018,6
8188,3131,2018,6
4742,3131,2018,6
1751,3131,2018,6
4287,3131,2018,6
615,3131,2018,6
4288,3131,2018,6
5028,3132,2018,8
2050,3132,2018,8
5029,3132,2018,8
1294,3132,2018,8
9371,3133,2016,1
9372,3133,2016,1
3610,3133,2016,1
642,3133,2016,1
5079,3133,2016,1
615,3133,2016,1
3593,3134,2016,1
241,3134,2016,1
6183,3134,2016,1
1356,3134,2016,1
9373,3135,2018,0
1597,3135,2018,0
9374,3135,2018,0
5826,3136,2017,5
705,3136,2017,5
4422,3136,2017,5
708,3136,2017,5
9375,3137,2017,7
9376,3137,2017,7
9377,3137,2017,7
9378,3138,2019,8
9379,3138,2019,8
9380,3138,2019,8
9381,3138,2019,8
9382,3139,2019,7
9383,3139,2019,7
9384,3139,2019,7
9385,3139,2019,7
9386,3139,2019,7
652,3139,2019,7
9387,3140,2017,3
9388,3140,2017,3
9389,3140,2017,3
9390,3140,2017,3
9391,3141,2019,2
4102,3141,2019,2
6465,3141,2019,2
1398,3141,2019,2
9392,3142,2016,5
9393,3142,2016,5
9195,3142,2016,5
9394,3142,2016,5
9395,3142,2016,5
9396,3143,2018,8
9397,3143,2018,8
9398,3143,2018,8
9399,3143,2018,8
9400,3143,2018,8
9401,3144,2017,2
591,3144,2017,2
2774,3144,2017,2
8864,3144,2017,2
9402,3144,2017,2
9403,3144,2017,2
9404,3145,2017,4
9405,3145,2017,4
3940,3146,2018,8
3941,3146,2018,8
3942,3146,2018,8
3943,3146,2018,8
3944,3146,2018,8
3945,3146,2018,8
1379,3146,2018,8
2325,3146,2018,8
3946,3146,2018,8
3947,3146,2018,8
9406,3147,2019,2
9407,3147,2019,2
9408,3147,2019,2
9409,3147,2019,2
9410,3147,2019,2
9411,3147,2019,2
4879,3148,2017,3
9412,3149,2019,6
9413,3149,2019,6
9414,3149,2019,6
9415,3149,2019,6
9416,3149,2019,6
9417,3149,2019,6
9418,3149,2019,6
9419,3149,2019,6
9420,3150,2016,5
9421,3150,2016,5
9422,3150,2016,5
1600,3150,2016,5
9423,3151,2019,5
9424,3151,2019,5
9425,3151,2019,5
6388,3151,2019,5
3752,3151,2019,5
9426,3152,2016,5
9427,3152,2016,5
9428,3152,2016,5
9109,3153,2016,2
9110,3153,2016,2
9111,3153,2016,2
9112,3153,2016,2
4849,3153,2016,2
1818,3153,2016,2
8734,3153,2016,2
9429,3154,2017,6
9430,3154,2017,6
9431,3154,2017,6
1566,3154,2017,6
5893,3155,2019,5
9432,3155,2019,5
9433,3155,2019,5
9434,3155,2019,5
336,3155,2019,5
7909,3156,2017,8
9435,3156,2017,8
9436,3156,2017,8
9437,3156,2017,8
9438,3157,2017,8
6027,3157,2017,8
9439,3157,2017,8
7535,3157,2017,8
9440,3157,2017,8
9441,3158,2017,7
9442,3158,2017,7
9443,3159,2017,5
8113,3159,2017,5
9444,3159,2017,5
8115,3159,2017,5
383,3159,2017,5
858,3159,2017,5
2186,3159,2017,5
9445,3160,2017,5
9446,3160,2017,5
9169,3160,2017,5
1033,3161,2018,5
1988,3161,2018,5
9447,3161,2018,5
8553,3161,2018,5
1992,3161,2018,5
9448,3162,2016,2
9449,3162,2016,2
9450,3162,2016,2
3923,3163,2016,2
8850,3163,2016,2
9451,3164,2018,5
9452,3164,2018,5
9453,3164,2018,5
9454,3164,2018,5
9455,3164,2018,5
4954,3165,2016,3
7298,3165,2016,3
9456,3166,2016,8
9457,3166,2016,8
7145,3166,2016,8
6305,3166,2016,8
9458,3167,2016,2
9459,3167,2016,2
9460,3168,2018,2
9461,3168,2018,2
9462,3168,2018,2
283,3169,2019,5
9463,3169,2019,5
285,3169,2019,5
9464,3170,2018,5
9465,3170,2018,5
1215,3170,2018,5
1661,3170,2018,5
9466,3171,2017,2
9467,3171,2017,2
5936,3171,2017,2
9468,3172,2018,5
9469,3172,2018,5
9470,3172,2018,5
9471,3172,2018,5
9472,3172,2018,5
9473,3172,2018,5
6079,3173,2018,7
9474,3173,2018,7
9475,3173,2018,7
9476,3173,2018,7
6080,3173,2018,7
9477,3174,2018,8
1493,3174,2018,8
9478,3174,2018,8
9479,3175,2018,7
9480,3175,2018,7
9481,3175,2018,7
9482,3175,2018,7
9483,3176,2016,1
9484,3176,2016,1
3368,3176,2016,1
9485,3177,2018,8
3688,3177,2018,8
3689,3177,2018,8
3690,3177,2018,8
3691,3177,2018,8
9486,3178,2019,2
127,3178,2019,2
9487,3179,2019,5
9488,3179,2019,5
9489,3179,2019,5
9490,3179,2019,5
9491,3179,2019,5
9492,3180,2019,3
1736,3180,2019,3
9493,3180,2019,3
9494,3181,2017,6
9495,3181,2017,6
9350,3181,2017,6
1971,3181,2017,6
6950,3182,2016,3
2355,3182,2016,3
1055,3183,2017,2
9496,3184,2017,8
9497,3184,2017,8
9498,3184,2017,8
9499,3184,2017,8
9500,3185,2019,2
9501,3185,2019,2
9502,3186,2019,7
9503,3186,2019,7
9504,3186,2019,7
9505,3186,2019,7
9506,3186,2019,7
9507,3186,2019,7
9508,3187,2018,2
9509,3187,2018,2
3375,3187,2018,2
898,3188,2018,8
6093,3188,2018,8
6094,3188,2018,8
5537,3188,2018,8
833,3188,2018,8
9510,3189,2016,5
151,3189,2016,5
9511,3190,2018,5
9512,3190,2018,5
9513,3190,2018,5
950,3191,2018,5
2376,3191,2018,5
952,3191,2018,5
4808,3192,2016,5
9514,3192,2016,5
9515,3192,2016,5
9516,3192,2016,5
63,3192,2016,5
