paper_id,reference_id
12811,16452
12811,2803
12811,4674
12811,3952
12811,18314
12811,5864
12811,2820
12811,581
12811,11669
12811,6886
12811,7221
12811,18181
12811,11407
12811,6649
12815,4640
12815,6434
12815,15173
12815,730
12815,812
12819,566
12823,14084
12823,16481
12823,20700
12823,18154
12823,4674
12823,3952
12823,11460
12825,2414
12825,21928
12825,3002
12825,9572
12826,14040
12826,4026
12826,21678
12826,10432
12826,11386
12826,11694
12826,38
12826,23021
12826,12194
12826,1474
12826,10660
12826,9601
12826,10989
12826,21810
12826,4355
12826,12480
12831,7994
12831,10288
12831,13972
12834,22598
12834,11613
12834,1434
12834,834
12837,1991
12837,16715
12837,12088
12840,15756
12841,24242
12841,5459
12841,7685
12841,9039
12841,14898
12841,20063
12844,4233
12846,14487
12851,1826
12851,8043
12851,15922
12851,4108
12851,812
12853,22089
12853,2052
12860,12164
12860,19720
12860,9537
12860,8098
12860,12067
12860,12416
12860,10037
12864,15173
12864,812
12866,18990
12866,14478
12866,13136
12866,21442
12866,12405
12866,19718
12866,21621
12868,20549
12868,12485
12869,6890
12869,19056
12870,1869
12883,1944
12883,6825
12885,17233
12886,15173
12886,9365
12886,24077
12886,11600
12886,4618
12886,8547
12886,812
12887,20549
12887,11039
12887,5630
12887,5991
12887,9958
12887,16424
12887,1403
12893,566
12894,24077
12894,20484
12894,63
12894,812
12897,20626
12908,22598
12908,11613
12908,12181
12908,18502
12908,10690
12908,12834
12908,7273
12908,5700
12908,24092
12908,19420
12908,13550
12908,15321
12908,1437
12908,19273
12908,1434
12908,6720
12909,6346
12909,12646
12909,9568
12909,7896
12909,15176
12909,1238
12909,14
12910,12066
12910,14344
12910,5086
12910,13971
12910,10511
12911,10126
12913,182
12913,9966
12913,16536
12913,13962
12913,13855
12913,33
12913,24214
12913,14316
12914,18850
12914,15073
12914,2499
12916,284
12930,15753
12933,14363
12933,3612
12933,4005
12933,5991
12933,16452
12933,8864
12933,11407
12937,11421
12937,13925
12937,3222
12937,12643
12943,6740
12943,20049
12944,22323
12946,13619
12946,2773
12946,21975
12946,2865
12948,12066
12950,5661
12954,1869
12954,12138
12954,19816
12954,912
12963,13094
12969,1869
12969,4881
12969,23077
12969,2331
12969,19100
12969,6678
12969,23594
12969,6430
12969,4065
12969,11669
12969,6336
12969,912
12971,22404
12975,9698
12977,17869
12977,23312
12977,9712
12980,4901
12980,969
12980,22051
12980,11205
12980,9469
12980,20401
12980,2119
12980,15481
12980,17019
12980,4525
12984,9100
12988,22362
12988,4496
12988,10803
12988,499
12988,182
12989,12533
12992,2990
12995,14465
12996,3933
12997,18850
12997,22147
13000,2599
13000,3827
13000,15173
13000,21929
13000,8571
13000,9051
13000,812
13000,8748
13000,3383
13001,18459
13001,2139
13001,11530
13002,16915
13002,17766
13002,6346
13002,7896
13002,1238
13004,1869
13004,4931
13004,912
13007,6890
13007,14882
13007,18804
13007,11386
13007,15952
13007,5714
13009,11494
13009,3675
13009,11556
13009,15293
13009,12683
13009,577
13009,20276
13009,812
13009,3383
13009,3411
13013,16535
13015,23277
13015,19919
13019,7996
13019,17004
13019,182
13020,8795
13028,19934
13028,5517
13032,16295
13032,7353
13033,12016
13034,22789
13034,12152
13034,1556
13034,11234
13034,21505
13035,3805
13035,9910
13036,21805
13036,18850
13036,2943
13038,20329
13038,16846
13038,5539
13038,3597
13041,21929
13041,23918
13044,20141
13044,1251
13044,5738
13044,11049
13044,19081
13044,21320
13045,20303
13045,17721
13046,540
13047,1938
13048,239
13048,18850
13048,22922
13048,22571
13048,7842
13048,4185
13048,380
13048,1123
13048,22992
13048,2499
13049,10235
13053,6379
13053,22879
13053,21121
13054,2361
13054,21929
13054,8571
13054,13200
13054,3675
13054,23918
13054,21340
13058,23080
13059,399
13059,5856
13061,2143
13061,16993
13066,3230
13067,18468
13067,1668
13067,17659
13068,6890
13068,4146
13068,11964
13068,4755
13069,11494
13071,19610
13071,20651
13071,21351
13071,11674
13077,11995
13077,5708
13077,5295
13077,19273
13077,21741
13082,14465
13084,13303
13087,22685
13087,18045
13087,24085
13087,8043
13087,9574
13087,21264
13087,13165
13087,21999
13087,10839
13092,18083
13092,18850
13092,22147
13092,22571
13092,19081
13092,20651
13092,15318
13092,12786
13092,18173
13092,14433
13096,15173
13096,3293
13096,11494
13096,2790
13096,812
13099,17685
13099,18804
13099,18830
13099,14870
13099,4931
13099,4955
13099,17994
13099,14879
13099,16203
13099,12954
13099,11628
13099,9136
13099,15541
13099,22660
13104,18083
13104,21805
13104,18850
13104,11039
13104,22034
13104,17843
13104,7784
13107,13929
13107,3192
13107,17020
13111,10927
13111,21929
13111,17052
13111,7905
13111,3383
13112,18007
13112,12130
13112,22089
13112,10241
13112,18905
13112,17690
13112,10590
13112,4889
13114,18083
13116,11260
13116,3309
13116,19755
13116,4005
13116,233
13116,7511
13116,9245
13116,5991
13116,2760
13119,881
13122,4109
13122,494
13123,6890
13123,5819
13123,21832
13123,700
13123,7925
13123,4205
13123,15097
13123,10539
13123,10077
13125,1869
13125,1270
13125,19100
13125,17988
13125,21280
13125,15526
13125,16203
13125,18730
13125,2122
13125,19367
13128,18360
13128,3725
13138,4617
13139,17457
13143,15496
13144,3827
13144,18151
13144,1006
13144,6254
13144,1202
13144,8748
13144,20435
13145,16487
13146,22862
13149,11916
13152,3941
13152,19056
13152,21832
13152,18175
13152,10498
13152,19253
13157,4026
13157,3869
13157,6548
13157,13706
13157,19889
13157,19942
13157,12332
13160,16816
13161,21466
13161,16728
13161,15624
13163,3319
13163,19919
13163,2880
13163,5792
13163,15274
13163,11069
13163,18556
13165,5170
13165,794
13165,2877
13168,562
13169,20332
13169,4454
13170,2361
13170,2599
13170,21929
13170,9115
13170,22736
13170,8571
13170,1292
13170,15491
13170,24223
13170,15789
13175,15173
13175,24077
13175,20484
13175,20665
13176,10005
13180,14344
13182,182
13182,9391
13182,16536
13182,5928
13183,5823
13187,9365
13187,24077
13187,10683
13187,7393
13187,812
13188,1544
13188,10850
13191,12742
13191,17586
13200,17095
13200,2561
13200,9205
13200,19813
13200,7287
13200,20764
13200,18165
13200,5015
13200,24223
13200,9811
13200,20415
13200,7885
13200,9411
13200,22137
13200,2822
13200,11944
13202,22954
13202,4931
13202,1273
13202,22123
13204,2050
13204,6543
13204,10929
13204,872
13204,21206
13204,1136
13204,4264
13204,22610
13204,14853
13210,22461
13210,3319
13210,1748
13210,5991
13210,14407
13211,2528
13211,4419
13211,5819
13211,3319
13211,15237
13211,14196
13211,21387
13211,581
13211,18086
13215,13276
13219,610
13219,17690
13221,6890
13221,20051
13226,24178
13234,4931
13234,9966
13234,16536
13234,9865
13234,2969
13234,20996
13234,17346
13234,546
13234,6474
13234,18788
13234,7885
13234,3460
13234,22503
13234,11944
13235,15861
13237,9295
13250,7684
13250,23990
13255,5574
13255,18221
13255,5823
13257,6505
13257,14196
13257,7609
13257,8492
13257,18586
13257,4005
13257,2669
13258,16418
13258,5143
13260,23853
13260,10679
13263,14196
13263,17847
13263,16582
13263,581
13264,17048
13264,24080
13264,21618
13271,23453
13272,4768
13273,9737
13278,15797
13278,5823
13279,2373
13284,6890
13291,13972
13302,15664
13302,6478
13303,3530
13310,5732
13310,20787
13310,16915
13310,17766
13310,6346
13310,12646
13310,19652
13310,8061
13322,7176
13322,17961
13322,5629
13322,23784
13322,9029
13323,17597
13323,20484
13323,24001
13328,14821
13332,6078
13334,3862
13334,13241
13336,3653
13338,8285
13338,23883
13338,23713
13338,14656
13362,11319
13364,8819
13366,18468
13366,1668
13370,13650
13370,21582
13374,21309
13376,23898
13376,22051
13376,14867
13376,4717
13376,9469
13376,11628
13376,23767
13376,16823
13376,12745
13376,15934
13379,9757
13379,18065
13383,1009
13384,4419
13384,5991
13392,16715
13392,2534
13395,1664
13395,6740
13395,8781
13397,5506
13397,9007
13397,11937
13397,11346
13397,17592
13397,14610
13397,7597
13397,22357
13397,1972
13397,12579
13397,14319
13397,5600
13397,16749
13397,12466
13404,21672
13404,18850
13404,12723
13404,19214
13404,19081
13404,20159
13404,12044
13404,15073
13404,14685
13404,10932
13404,21213
13404,12192
13404,11550
13404,14717
13407,17583
13408,1869
13408,12164
13408,15822
13408,14196
13408,11432
13408,22736
13408,17847
13408,16582
13408,17573
13408,18089
13408,13263
13408,460
13408,2669
13408,4674
13408,23140
13408,3952
13408,4669
13408,11101
13408,9371
13408,13891
13408,21725
13408,10782
13408,581
13408,8777
13408,6810
13408,813
13408,12416
13408,10050
13408,20566
13408,912
13420,21134
13420,18850
13420,20651
13420,18173
13420,7129
13420,2499
13422,8995
13425,20806
13425,4572
13425,22474
13428,6740
13428,11421
13428,20541
13428,6231
13428,23332
13428,16721
13428,14041
13428,8137
13428,12122
13428,17783
13428,5749
13428,12643
13428,987
13430,6505
13430,7668
13431,7096
13431,21460
13440,9698
13440,14465
13440,5791
13440,16195
13440,10682
13440,474
13440,21939
13440,2405
13442,18167
13442,13925
13442,15668
13442,987
13442,19037
13447,12380
13447,8466
13447,12670
13470,14848
13471,7273
13471,15582
13478,21154
13478,1840
13483,8151
13483,17683
13483,2284
13483,2392
13483,5337
13483,14089
13484,10288
13484,16503
13484,17206
13485,2050
13485,3612
13485,4927
13485,22610
13485,20538
13486,5991
13486,10328
13487,6890
13489,16257
13489,12711
13496,3653
13496,4889
13498,18410
13498,10912
13498,5114
13498,19217
13498,6268
13499,15173
13499,24077
13499,20665
13499,23530
13499,13502
13499,812
13501,874
13501,17048
13501,23978
13501,13264
13501,10903
13501,6991
13502,15173
13502,9365
13502,24077
13502,20484
13502,12886
13502,812
13506,18262
13506,23774
13509,23763
13509,11895
13509,10927
13509,4419
13509,10690
13509,6377
13509,7273
13509,9245
13509,21387
13509,20873
13509,23826
13509,17282
13509,16088
13509,7905
13509,8032
13514,2284
13514,7494
13514,21161
13514,9278
13514,16748
13514,15194
13514,656
13516,1844
13516,22588
13516,1544
13521,3876
13521,21929
13521,23967
13521,6991
13521,22869
13521,7459
13521,9728
13521,14150
13521,3778
13521,11414
13521,982
13521,3383
13521,17503
13521,12009
13524,17563
13524,11651
13524,12954
13524,11470
13524,7953
13524,24175
13524,15758
13524,18892
13524,9445
13524,142
13526,23613
13526,4597
13526,19447
13530,6346
13530,7896
13533,5120
13533,17816
13534,2346
13536,968
13536,815
13536,16399
13536,20562
13536,5756
13541,2620
13541,835
13541,17093
13541,5488
13541,18952
13544,14019
13545,1869
13545,6890
13545,3157
13545,16189
13545,10903
13545,14610
13545,23641
13545,17223
13545,16481
13545,20468
13545,12580
13545,21356
13545,1972
13545,912
13549,21470
13550,9698
13550,22598
13550,4125
13550,12181
13550,18502
13550,15387
13552,6890
13552,10903
13552,21832
13552,5991
13552,7925
13552,20468
13552,4755
13552,23919
13552,6594
13552,9899
13552,20215
13552,24106
13552,10883
13552,5583
13552,12434
13555,18804
13555,11316
13555,18175
13555,18602
13555,20126
13555,2634
13555,20648
13555,23919
13555,20161
13555,22169
13557,4901
13557,23898
13557,15481
13557,1865
13557,17019
13557,15934
13558,16875
13563,6685
13563,22290
13563,21668
13563,20781
13564,4419
13564,5991
13564,20632
13564,17282
13565,20549
13567,21805
13567,18850
13567,22147
13567,2094
13567,20141
13567,11049
13567,19949
13567,2943
13567,1905
13567,23260
13567,12307
13568,10927
13568,2759
13568,1315
13568,7905
13576,10822
13576,2561
13578,8319
13578,17293
13582,4527
13589,19664
13590,172
13590,12641
13594,11260
13594,6194
13596,15173
13596,812
13597,8642
13597,9007
13597,4312
13597,19761
13597,12572
13598,6890
13598,20399
13598,10903
13598,19651
13599,19310
13600,12715
13607,9698
13607,6160
13612,24077
13612,11494
13612,5698
13612,15351
13612,10683
13612,812
13612,877
13612,12415
13612,9387
13613,18047
13613,8492
13613,20468
13613,10332
13613,23040
13613,15874
13613,14149
13613,4424
13624,2315
13624,21997
13624,9063
13627,6505
13627,4454
13627,780
13627,9007
13627,11937
13627,7474
13629,13866
13641,18213
13641,12006
13645,21997
13647,14465
13647,16492
13649,7467
13657,540
13657,20414
13659,6465
13659,23013
13659,13674
13660,7626
13667,11260
13676,22289
13677,7712
13678,182
13678,3805
13678,10803
13690,7744
13691,1291
13692,18360
13692,4452
13701,22036
13701,23136
13701,12922
13704,14196
13704,2669
13704,9204
13704,7827
13704,3138
13704,8889
13704,12164
13711,6446
13712,6943
13715,21470
13715,21443
13715,10199
13715,1010
13719,1869
13719,10822
13722,14465
13722,9712
13730,19171
13730,18850
13730,20141
13730,13840
13730,8262
13730,494
13730,12125
13730,20468
13730,14589
13730,12538
13730,6583
13730,11144
13731,11613
13731,441
13733,11319
13733,6505
13733,9205
13733,13200
13733,20764
13733,18165
13733,20116
13733,7885
13733,15085
13735,7786
13735,19091
13743,11421
13743,12643
13748,19835
13748,19429
13748,5819
13748,3319
13748,19919
13748,4275
13748,2880
13748,6874
13748,6865
13748,15274
13748,11069
13755,9205
13755,499
13755,20764
13760,20931
13769,21599
13769,6822
13769,18602
13769,20126
13769,21396
13769,10409
13769,13384
13772,11260
13772,20962
13772,233
13772,20193
13772,10689
13772,2228
13772,18043
13772,6348
13774,4931
13774,134
13774,8827
13774,3982
13774,9965
13774,9599
13774,8088
13777,969
13777,9043
13782,8577
13782,8602
13784,18083
13784,22147
13784,1366
13784,15318
13784,3349
13784,7094
13787,11988
13787,3653
13788,10160
13788,22737
13788,2142
13788,1620
13788,16265
13788,6600
13788,20968
13790,18468
13790,17659
13797,18083
13797,18850
13797,2094
13797,7556
13797,19949
13797,21110
13797,2499
13802,2634
13802,24018
13803,18434
13804,9568
13817,12635
13817,1407
13825,5323
13825,13646
13827,7745
13827,4100
13827,10271
13830,985
13837,16940
13837,2773
13837,20353
13839,9365
13839,24077
13839,11584
13839,18324
13839,18109
13839,1174
13839,22181
13839,14484
13839,812
13840,18083
13840,18850
13840,14810
13840,16850
13846,9937
13846,19514
13849,2513
13850,10174
13850,1407
13850,23080
13850,13278
13850,19977
13850,2818
13850,21198
13850,21560
13851,4459
13852,175
13852,3956
13855,2561
13855,9966
13855,16536
13855,13962
13855,7287
13855,4048
13855,24223
13855,3708
13856,18850
13856,22571
13856,12044
13856,12786
13856,7133
13856,17884
13856,2499
13860,21134
13872,11815
13873,14821
13873,22362
13873,15545
13873,14196
13873,11432
13878,8121
13878,13196
13878,19688
13878,22779
13879,16359
13883,5791
13884,9549
13884,1596
13884,19656
13884,5629
13884,10402
13884,18018
13884,13308
13884,1207
13885,7999
13885,8519
13885,17901
13885,7572
13886,11445
13886,11506
13886,18355
13886,10689
13886,6940
13886,9486
13886,19924
13886,7149
13897,19607
13897,5823
13897,8247
13897,3425
13898,10994
13898,18804
13898,20051
13898,21576
13898,10432
13898,22009
13902,21272
13902,4756
13902,14017
13902,18559
13902,19752
13902,21337
13914,21554
13917,14196
13917,16514
13919,18047
13919,12051
13919,4149
13919,2491
13919,8492
13919,10332
13919,8906
13919,21015
13919,9427
13919,5639
13919,9467
13924,5262
13927,4955
13927,16203
13931,8967
13931,1757
13946,23967
13946,17311
13946,16677
13946,20098
13946,22086
13946,15594
13946,22428
13946,20452
13946,3357
13946,22932
13946,19993
13946,19629
13946,9951
13949,18804
13949,182
13950,23623
13950,15368
13954,3655
13962,19611
13962,101
13963,10174
13963,12948
13966,11895
13966,18850
13966,13397
13967,5298
13967,7137
13969,3815
13969,15601
13969,24011
13969,14784
13971,21470
13971,968
13971,12533
13972,2641
13974,20582
13986,11916
13995,4023
14000,12359
14000,14196
14000,8492
14000,18047
14000,18063
14000,581
14005,14821
14011,8627
14017,4756
14018,23898
14020,18047
14020,17592
14020,4082
14022,6890
14024,5791
14027,2042
14027,18032
14028,14293
14028,6144
14028,1685
14028,15580
14030,195
14032,24043
14032,6547
14032,10079
14032,435
14033,3819
14034,7245
14034,5192
14034,20115
14038,239
14038,21134
14038,18850
14038,874
14038,11915
14038,2499
14039,13782
14040,19416
14041,2253
14041,21596
14041,2818
14041,23332
14042,5086
14042,822
14043,3876
14043,20484
14043,23415
14043,16692
14043,20098
14043,15614
14043,15345
14043,116
14043,812
14043,3778
14048,21741
14048,2050
14048,21805
14048,6543
14048,3612
14048,9708
14048,19145
14048,4931
14049,18486
14049,3612
14049,22610
14050,17364
14054,3230
14056,14465
14060,12424
14073,14967
14075,19807
14075,17687
14075,22051
14075,14867
14075,566
14075,16160
14075,131
14075,10916
14075,14189
14075,8780
14084,11715
14084,9007
14086,14795
14086,19972
14089,2392
14089,12692
14094,23860
14095,21386
14095,19657
14095,20942
14096,985
14099,17048
14099,9368
14099,17685
14099,13264
14099,19837
14099,2675
14099,326
14099,17078
14099,21618
14100,22857
14103,22907
14103,19738
14109,7897
14109,19321
14112,2369
14113,182
14113,21866
14120,2743
14126,6505
14126,20051
14126,4590
14126,486
14126,4048
14126,2673
14126,15096
14136,20934
14136,3613
14138,17224
14138,20429
14146,18207
14151,20382
14155,10045
14155,12016
14157,22484
14158,10994
14158,23898
14158,11205
14158,7302
14158,14553
14158,5669
14159,19496
14164,2876
14164,3712
14164,8748
14167,19807
14167,11304
14179,18605
14184,15335
14184,629
14184,6741
14185,6064
14185,10694
14185,12568
14185,10753
14195,19496
14195,22869
14195,12324
14196,14363
14196,4419
14196,3612
14196,19720
14196,12359
14196,5542
14196,23077
14196,15237
14196,18887
14196,9382
14198,18635
14199,8102
14199,17736
14199,13908
14201,9469
14201,17914
14201,150
14201,11234
14213,4901
14213,24250
14213,4717
14213,1045
14213,18444
14213,6254
14213,16492
14219,2284
14219,19396
14219,13436
14221,5352
14221,10956
14222,20549
14222,12868
14222,3612
14222,15109
14222,5431
14222,4221
14223,5006
14223,20619
14227,8088
14230,1869
14230,780
14230,17685
14230,14196
14230,11432
14230,416
14230,22736
14230,912
14238,10153
14242,183
14242,5316
14242,6277
14242,16221
14242,22323
14245,3121
14247,6890
14248,15173
14248,24077
14248,14196
14248,20665
14248,12886
14248,13502
14248,12330
14248,8678
14248,10683
14248,684
14248,577
14248,6727
14248,812
14248,581
14248,14697
14249,664
14252,14821
14252,12388
14252,1869
14252,4931
14252,134
14252,8827
14252,21860
14252,9965
14252,2144
14252,2808
14252,9599
14252,8088
14252,13774
14258,12499
14261,21894
14261,9046
14261,11396
14262,21466
14262,7597
14262,15624
14267,1814
14267,13558
14271,12130
14271,18905
14271,8910
14277,21672
14277,848
14278,2743
14278,9865
14278,23394
14278,14577
14295,6890
14295,19755
14295,20051
14295,7287
14295,18181
14298,14465
14298,8104
14298,5759
14298,18573
14305,9121
14305,20329
14305,16846
14305,1766
14305,23045
14306,6505
14306,18586
14306,2561
14306,9205
14306,4955
14306,3982
14306,16203
14306,8199
14306,5315
14306,8177
14306,13539
14306,9411
14306,3460
14307,6505
14307,12164
14307,920
14311,6549
14312,1345
14314,14465
14314,19576
14316,4496
14316,182
14319,20332
14319,4454
14319,17346
14322,12359
14322,18047
14322,14196
14322,19949
14322,8492
14323,13866
14323,16940
14323,13183
14323,13278
14323,21384
14323,17551
14323,2170
14323,1856
14323,22626
14336,22907
14336,19738
14344,16646
14353,21997
14355,7994
14355,12373
14355,15341
14355,17392
14355,8043
14355,18824
14355,13972
14355,14965
14355,17949
14369,2401
14369,195
14369,14045
14369,22245
14370,14917
14370,3319
14370,8259
14370,6747
14370,3156
14370,499
14370,4805
14370,8016
14370,6376
14378,7745
14388,17573
14393,15537
14394,284
14394,15087
14401,9869
14401,9080
14407,1748
14407,17171
14407,5782
14409,15173
14409,12874
14409,24077
14409,11494
14409,812
14410,18615
14410,20739
14411,2528
14411,6890
14411,11279
14411,1094
14411,5819
14411,8723
14411,21832
14411,19651
14411,11386
14411,4146
14411,4578
14411,4755
14411,3941
14411,18862
14411,10058
14412,21549
14412,541
14412,11587
14412,19765
14414,6904
14414,19279
14414,2711
14427,13688
14428,12948
14428,22565
14428,14891
14431,3876
14431,3827
14431,20484
14431,3675
14431,23994
14431,12683
14431,3383
14431,11414
14437,21805
14437,24206
14437,4149
14437,8492
14437,20808
14437,23089
14438,6286
14438,11787
14443,10822
14447,2503
14448,2325
14448,7119
14449,1103
14449,10597
14449,11551
14449,19648
14452,10912
14452,8393
14452,19187
14452,1845
14452,17935
14468,5791
14468,14773
14468,13883
14468,11066
14468,6025
14470,23119
14474,9698
14474,17484
14474,8059
14474,2914
14474,6025
14474,474
14474,21939
14474,2999
14474,2405
14475,19109
14475,17095
14478,18850
14478,2499
14481,22362
14481,134
14481,8827
14481,21860
14481,9965
14481,2808
14481,9599
14481,8088
14481,13774
14481,14227
14481,11127
14490,16245
14499,5775
14499,9549
14499,1596
14499,7266
14499,19656
14499,5090
14499,22081
14499,671
14500,2873
14500,8529
14500,16301
14503,12181
14508,566
14508,19253
14508,18240
14508,1173
14508,15504
14511,24080
14512,20692
14512,7503
14517,7864
14517,14795
14517,19972
14517,4502
14517,13366
14517,15500
14517,14086
14534,21134
14534,18850
14534,23260
14534,874
14534,2499
14536,812
14538,22121
14540,17597
14540,8852
14540,13030
14540,21130
14540,1509
14540,9098
14540,24001
14540,17754
14545,11916
14545,13986
14546,23623
14547,11553
14547,5600
14551,14968
14551,10704
14551,14863
14554,18850
14554,2499
14555,1202
14555,1620
14561,21853
14561,16961
14561,2309
14563,18850
14563,4557
14563,20141
14563,23774
14563,18262
14563,11697
14563,4185
14563,23260
14563,21499
14563,8228
14563,874
14563,13935
14563,22992
14563,2499
14564,16668
14564,6066
14564,6600
14566,6890
14566,748
14566,7925
14566,7554
14566,12446
14566,20866
14566,2681
14566,13511
14569,11194
14569,544
14574,10528
14578,23337
14579,13534
14579,4383
14579,15345
14579,10465
14579,9020
14585,16447
14585,12095
14585,7846
14588,1567
14588,20399
14588,6747
14588,13331
14588,8016
14588,9940
14589,18850
14589,3319
14589,20141
14589,4927
14589,19949
14589,21110
14589,4149
14589,8262
14589,494
14589,11697
14589,21351
14589,2499
14590,16418
14591,10160
14591,172
14591,15026
14591,874
14593,14254
14594,10860
14594,22074
14594,21309
14598,14495
14598,16552
14604,21792
14605,6106
14605,1003
14607,22907
14607,23981
14607,15578
14607,4507
14610,5506
14610,7597
14610,5600
14612,9007
14612,4384
14612,23027
14612,14319
14621,16934
14627,23763
14627,9008
14627,7273
14628,2050
14628,6543
14628,18486
14628,9708
14628,14048
14628,8443
14628,4149
14628,22610
14628,1769
14628,8262
14628,8492
14628,17915
14628,1911
14628,5920
14628,19636
14628,14238
14628,13204
14628,10332
14628,20538
14628,12538
14628,9382
14628,13935
14628,5447
14628,6940
14628,17148
14628,8966
14628,11175
14628,14853
14629,17795
14630,17002
14632,21470
14632,16359
14632,19863
14632,13715
14633,4717
14633,4149
14633,9469
14633,3585
14633,5669
14634,18629
14634,17598
14634,1422
14634,11858
14634,18242
14634,10312
14635,6890
14635,18804
14635,8723
14643,1103
14643,20051
14647,23990
14647,18635
14647,21715
14647,17345
14647,11494
14650,13094
14650,3737
14650,14344
14650,3463
14650,6950
14650,12357
14650,13971
14651,1208
14651,7158
14651,4654
14657,24080
14657,13114
14657,874
14657,22147
14662,21672
14662,4927
14662,8262
14662,13308
14667,11205
14667,7302
14667,13649
14668,19813
14668,20764
14668,2569
14668,9811
14668,1201
14668,21774
14668,8905
14668,6650
14673,4931
14673,5313
14673,22628
14673,23101
14673,20425
14673,9553
14677,8226
14677,22325
14680,1869
14680,4881
14680,19100
14680,15526
14682,23121
14684,15173
14684,18666
14684,20484
14684,792
14684,21929
14684,17550
14684,6254
14684,18617
14684,812
14684,3383
14684,17512
14685,22147
14685,8443
14685,20159
14685,8262
14685,22114
14685,4824
14687,2819
14688,18468
14688,17659
14688,17731
14688,2136
14688,7764
14688,13067
14698,16257
14699,2528
14699,20051
14699,4590
14699,10432
14699,11694
14699,10483
14699,4959
14699,22761
14699,15941
14699,22930
14699,10680
14699,18086
14705,7585
14710,12388
14710,4931
14710,5347
14710,20382
14710,16453
14710,9865
14710,23695
14710,4115
14710,12106
14710,19726
14710,13400
14710,8140
14710,20127
14710,13480
14716,15603
14716,16907
14716,8429
14717,24080
14717,2309
14717,8443
14717,16103
14717,20159
14717,12307
14717,21213
14717,11674
14717,12192
14717,12538
14717,13730
14718,1596
14718,22185
14718,5086
14718,5629
14718,3773
14718,18403
14718,7388
14718,11633
14718,1207
14719,1869
14719,9205
14719,19100
14719,7287
14719,13200
14719,20764
14719,23635
14719,13755
14719,9811
14719,19981
14719,20552
14719,912
14720,10698
14721,13866
14727,13453
14727,10704
14727,10510
14727,16169
14731,16497
14732,2561
14732,9205
14732,13200
14732,20764
14732,17424
14732,18165
14732,9332
14732,20116
14732,9811
14732,12902
14732,20415
14732,18788
14732,9411
14732,22137
14732,21340
14732,11944
14737,709
14737,22897
14737,5713
14738,14465
14742,6914
14744,15067
14744,22226
14744,19060
14744,3805
14744,17224
14744,17185
14747,6547
14751,8896
14752,14810
14753,6890
14753,1094
14753,14810
14753,18862
14753,10432
14753,486
14753,7069
14753,11386
14753,4146
14753,7925
14753,3756
14753,4755
14753,1371
14753,23919
14753,1890
14753,10539
14753,17758
14753,15324
14753,16850
14753,24106
14753,10883
14753,24127
14753,14243
14762,21741
14762,9382
14766,11205
14766,22487
14766,16146
14773,16295
14773,5791
14781,808
14781,3905
14781,22733
14783,6271
14783,7737
14784,3815
14784,15601
14787,2361
14787,3827
14787,15173
14787,12138
14787,20484
14787,21929
14787,8807
14787,8571
14787,13175
14787,14861
14787,4219
14787,4861
14787,22208
14787,19245
14787,8678
14787,4458
14788,10430
14799,17048
14799,7280
14799,6991
14799,7009
14799,16784
14799,21618
14803,23841
14811,20549
14811,3876
14811,4166
14811,15109
14817,6896
14817,17347
14817,1947
14817,757
14818,9036
14818,4069
14824,21672
14824,5738
14824,3059
14828,23406
14828,21951
14828,19807
14828,969
14828,2538
14828,7302
14828,5814
14828,1045
14828,9246
14828,16464
14828,5669
14828,4794
14829,19656
14829,11551
14829,5629
14829,9029
14830,8602
14830,16392
14830,12405
14830,21082
14832,874
14837,2325
14837,5205
14848,18083
14848,12359
14848,16261
14848,4149
14848,1362
14848,8492
14848,1682
14848,9382
14848,2922
14849,4406
14849,4628
14849,8795
14849,5954
14849,9919
14849,13020
14850,6890
14850,21832
14850,11386
14850,4755
14856,3612
14856,10929
14856,4927
14856,20408
14856,16103
14856,22610
14856,13935
14856,8864
14857,8449
14857,2284
14857,6696
14857,7494
14857,22767
14857,6836
14858,21951
14861,721
14861,3827
14861,8748
14862,18575
14863,15644
14863,22233
14866,11421
14866,12643
14870,10153
14872,18102
14872,15627
14872,175
14872,19607
14872,15194
14872,19863
14872,21916
14872,17734
14872,18077
14877,4931
14877,9690
14879,14870
14879,2503
14880,23819
14888,21134
14888,21368
14888,2943
14888,874
14888,13935
14891,5080
14891,15438
14891,12948
14891,8132
14893,9499
14893,23919
14893,11448
14893,9685
14897,8002
14910,14221
14915,15855
14918,21774
14918,8905
14918,4493
14918,22582
14918,17864
14922,14810
14922,14141
14922,23770
14923,18629
14924,22683
14924,1692
14924,19421
14924,23030
14930,18862
14930,7925
14930,4578
14933,10174
14933,1082
14933,14362
14933,5128
14933,1407
14933,23233
14933,4594
14933,23080
14933,21077
14933,21560
14933,13183
14934,11718
14934,23469
14934,3458
14937,23623
14938,23112
14938,7185
14938,13773
14939,7245
14939,19556
14939,6511
14940,2673
14940,18220
14950,987
14958,16497
14958,1010
14958,9908
14958,22526
14961,13576
14961,9670
14961,9811
14961,22094
14961,8149
14963,19214
14965,12373
14965,2641
14965,16040
14965,13972
14969,18468
14969,17659
14969,13067
14972,8379
14972,24119
14978,10576
14990,12943
14991,7274
14991,21470
14991,15226
14991,12687
14991,20930
14992,17233
14992,4931
14992,7474
14992,8827
14992,3982
14992,18724
14992,3174
14992,14143
14994,5661
14994,10214
14994,14465
14994,15358
14994,17799
14994,22557
14996,3613
14996,2315
